"Track URI","Track Name","Artist URI","Artist Name","Album URI","Album Name","Disc Number","Track Number","Track Duration (ms)","Added By","Added At"
"spotify:track:7DcvwMAiqKJQD1rrdfxSDx","The London (feat. J. Cole & Travis Scott)","spotify:artist:50co4Is1HCEo8bhOyUWKpn, spotify:artist:6l3HvQ5sa6mXTsMTB19rO5, spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY","Young Thug, J. Cole, Travis Scott","spotify:album:6p9Y1K9yu3ojyS8fBJXUnp","The London (feat. J. Cole & Travis Scott)","1","1","200106","spotify:user:1245722571","2020-08-07T15:48:28Z"
"spotify:track:75lcPkAkUsKWHGBlGM476R","1400 / 999 Freestyle","spotify:artist:6Xgp2XMz1fhVYe7i6yNAax, spotify:artist:4MCBfE4596Uoi2O4DtmEMz","Trippie Redd, Juice WRLD","spotify:album:6qRbGZqJ3aQY8N8bcHc1ug","A Love Letter To You 3","1","13","175954","spotify:user:1245722571","2020-08-07T15:48:28Z"
"spotify:track:6HZILIRieu8S0iqY8kIKhj","DNA.","spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg","Kendrick Lamar","spotify:album:4eLPsYPBmXABThSJ821sqY","DAMN.","1","2","185946","spotify:user:1245722571","2020-08-07T15:48:28Z"
"spotify:track:3Ol2xnObFdKV9pmRD2t9x8","Look Back at It","spotify:artist:31W5EY0aAly4Qieq6OFu6I","A Boogie Wit da Hoodie","spotify:album:3r5hf3Cj3EMh1C2saQ8jyt","Hoodie SZN","1","11","179449","spotify:user:1245722571","2020-08-07T15:48:28Z"
"spotify:track:5KBARWIxeMGkvUax9VtVC9","My Type","spotify:artist:6cK3NBO6uP7hh0oyuVELFl","Saweetie","spotify:album:7mdpibDh6Sec6o6zItcSEH","ICY","1","3","126446","spotify:user:1245722571","2020-08-07T15:48:28Z"
"spotify:track:2gZUPNdnz5Y45eiGxpHGSc","POWER","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","spotify:album:20r762YmB5HeofjMCiPMLv","My Beautiful Dark Twisted Fantasy","1","3","292093","spotify:user:1245722571","2020-08-07T15:48:28Z"
"spotify:track:2eAZfqOm4EnOF9VvN50Tyc","The Way Life Goes (feat. Oh Wonder)","spotify:artist:4O15NlyKLIASxsJ0PrXPfz, spotify:artist:5cIc3SBFuBLVxJz58W2tU9","Lil Uzi Vert, Oh Wonder","spotify:album:733e1ZfktLSwj96X5rsMeE","Luv Is Rage 2","1","5","221746","spotify:user:1245722571","2020-08-07T15:48:28Z"
"spotify:track:6Ius4TC0L3cN74HT7ENE6e","Wet Dreamz","spotify:artist:6l3HvQ5sa6mXTsMTB19rO5","J. Cole","spotify:album:7viNUmZZ8ztn2UB4XB3jIL","2014 Forest Hills Drive","1","3","239320","spotify:user:1245722571","2020-08-07T15:48:28Z"
"spotify:track:1Ser4X0TKttOvo8bgdytTP","Come Get Her","spotify:artist:7iZtZyCzp3LItcw1wtPI3D","Rae Sremmurd","spotify:album:6eDx949ONWDCN0O22wFZf7","SremmLife","1","6","212946","spotify:user:1245722571","2020-08-07T15:48:28Z"
"spotify:track:2BJSMvOGABRxokHKB0OI8i","Shoota (feat. Lil Uzi Vert)","spotify:artist:699OTQXzgjhIYAHMy9RyPD, spotify:artist:4O15NlyKLIASxsJ0PrXPfz","Playboi Carti, Lil Uzi Vert","spotify:album:7dAm8ShwJLFm9SaJ6Yc58O","Die Lit","1","6","153800","spotify:user:1245722571","2020-08-07T15:48:28Z"
"spotify:track:6kex4EBAj0WHXDKZMEJaaF","Swalla (feat. Nicki Minaj & Ty Dolla $ign)","spotify:artist:07YZf4WDAMNwqr4jfgOZ8y, spotify:artist:0hCNtLu0JehylgoiP8L4Gh, spotify:artist:7c0XG5cIJTrrAgEC3ULPiq","Jason Derulo, Nicki Minaj, Ty Dolla $ign","spotify:album:2e5CxfyEwBW115beiwh7Mc","Swalla (feat. Nicki Minaj & Ty Dolla $ign)","1","1","216408","spotify:user:1245722571","2020-08-07T15:48:28Z"
"spotify:track:1wHZx0LgzFHyeIZkUydNXq","Antidote","spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY","Travis Scott","spotify:album:4PWBTB6NYSKQwfo79I3prg","Rodeo (Expanded Edition)","1","9","262693","spotify:user:1245722571","2020-08-07T15:48:28Z"
"spotify:track:60SdxE8apGAxMiRrpbmLY0","Lucky You (feat. Joyner Lucas)","spotify:artist:7dGJo4pcD2V6oG8kP0tJRR, spotify:artist:6C1ohJrd5VydigQtaGy5Wa","Eminem, Joyner Lucas","spotify:album:3HNnxK7NgLXbDoxRZxNWiR","Kamikaze","1","3","244679","spotify:user:1245722571","2020-08-07T15:48:28Z"
"spotify:track:5274I4mUMnYczyeXkGDWZN","Fine China","spotify:artist:1RyvyyTE3xzB2ZywiAwp0i, spotify:artist:4MCBfE4596Uoi2O4DtmEMz","Future, Juice WRLD","spotify:album:6P9PZjWXoCRF5b66BafPKY","Future & Juice WRLD Present... WRLD ON DRUGS","1","3","141586","spotify:user:1245722571","2020-08-07T15:48:28Z"
"spotify:track:1PS1QMdUqOal0ai3Gt7sDQ","Gold Digger","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:7LnaAXbDVIL75IVPnndf7w","Kanye West, Jamie Foxx","spotify:album:5ll74bqtkcXlKE7wwkMq4g","Late Registration","1","4","207626","spotify:user:1245722571","2020-08-07T15:48:28Z"
"spotify:track:6nDSLDomNqfet6w0r1GHAz","RELENTLESS (feat. Lil Uzi Vert)","spotify:artist:2hlmm7s2ICUX0LVIhVFlZQ, spotify:artist:4O15NlyKLIASxsJ0PrXPfz","Gunna, Lil Uzi Vert","spotify:album:6FfYIKA59pCFs2d1FB79Pq","WUNNA (Deluxe)","1","23","168106","spotify:user:1245722571","2020-08-07T15:48:28Z"
"spotify:track:733c1CWmIGymoQXdp7Us88","Numbers (feat. Roddy Ricch, Gunna and London On Da Track)","spotify:artist:31W5EY0aAly4Qieq6OFu6I, spotify:artist:5Nf5yishRW9Ye174sJISkg, spotify:artist:757aE44tKEUQEqRuT6GnEB, spotify:artist:2hlmm7s2ICUX0LVIhVFlZQ","A Boogie Wit da Hoodie, London On Da Track, Roddy Ricch, Gunna","spotify:album:0cZAE6guibfcYmTZD7hiae","Artist 2.0","1","5","188563","spotify:user:1245722571","2020-08-07T15:48:28Z"
"spotify:track:5raTDhlbxFDnpn89bxArdH","That Way","spotify:artist:4O15NlyKLIASxsJ0PrXPfz","Lil Uzi Vert","spotify:album:4iz9Pqwpw8HljZei6XFCGd","That Way","1","1","212354","spotify:user:1245722571","2020-08-07T15:48:28Z"
"spotify:track:1fewSx2d5KIZ04wsooEBOz","Space Cadet (feat. Gunna)","spotify:artist:0iEtIxbK0KxaSlF7G42ZOp, spotify:artist:2hlmm7s2ICUX0LVIhVFlZQ","Metro Boomin, Gunna","spotify:album:3IO8IPjwXuzPJnoaqkwYrj","NOT ALL HEROES WEAR CAPES (Deluxe)","1","5","203266","spotify:user:1245722571","2020-08-07T15:48:28Z"
"spotify:track:7oJrVhiTPZGBXWPwhxjy9S","Lust","spotify:artist:7d3WFRME3vBY2cgoP38RDo","Lil Skies","spotify:album:0CuYNS755Ow710G2E7aLDE","Life of a Dark Rose","1","4","156000","spotify:user:1245722571","2020-08-07T15:48:28Z"
"spotify:track:0AluA5RNsa4Cx6XRhf2hWZ","10 Freaky Girls (with 21 Savage)","spotify:artist:0iEtIxbK0KxaSlF7G42ZOp, spotify:artist:1URnnhqYAYcrqrcwql10ft","Metro Boomin, 21 Savage","spotify:album:3IO8IPjwXuzPJnoaqkwYrj","NOT ALL HEROES WEAR CAPES (Deluxe)","1","6","208293","spotify:user:1245722571","2020-08-07T15:48:28Z"
"spotify:track:4qKcDkK6siZ7Jp1Jb4m0aL","Look Alive (feat. Drake)","spotify:artist:4TEJudQY2pXxVHPE3gD2EU, spotify:artist:3TVXtAsR1Inumwj472S9r4","BlocBoy JB, Drake","spotify:album:7GGoJfKFOwDNuiLjjfzyCS","Look Alive (feat. Drake)","1","1","181263","spotify:user:1245722571","2020-08-07T15:48:28Z"
"spotify:track:2GGMabyHXnJmjY6CXhhB2e","Money","spotify:artist:4kYSro6naA4h99UJvo89HB","Cardi B","spotify:album:2drqVzCt52KiDxKgl0Rq0P","Money","1","1","183527","spotify:user:1245722571","2020-08-07T15:48:28Z"
"spotify:track:5uDASfU19gDxSjW8cnCaBp","Chill Bill (feat. J. Davi$ & Spooks)","spotify:artist:2hWs22BmQkK4czFtDLnar2, spotify:artist:1rs3y69kDwkIdGJcOYngQt, spotify:artist:5ewJHfiGNQJjmKHzLjcojz","Rob $tone, J. Davi$, Spooks","spotify:album:5qBu7Ab6alstSCAzxTJMb1","Chill Bill (feat. J. Davi$ & Spooks)","1","1","177184","spotify:user:1245722571","2020-08-07T15:48:28Z"
"spotify:track:5hTpBe8h35rJ67eAWHQsJx","Caroline","spotify:artist:3Gm5F95VdRxW3mqCn8RPBJ","Aminé","spotify:album:3lajefIuUk4SfzqVBSJy8p","Good For You","1","3","209640","spotify:user:1245722571","2020-08-07T15:48:28Z"
"spotify:track:6n4U3TlzUGhdSFbUUhTvLP","Walk It Talk It","spotify:artist:6oMuImdp5ZcFhWP0ESe6mG, spotify:artist:3TVXtAsR1Inumwj472S9r4","Migos, Drake","spotify:album:7fd7SEK25VS3gJAUgSwL6y","Culture II","1","6","276147","spotify:user:1245722571","2020-08-07T15:48:28Z"
"spotify:track:0QIjsbm2fh1cJ45XO9eGqq","Wake Up in the Sky","spotify:artist:13y7CgLHjMVRMDqxdx0Xdo, spotify:artist:0du5cEVh5yTK9QJze8zA0C, spotify:artist:46SHBwWsqBkxI7EeeBEQG7","Gucci Mane, Bruno Mars, Kodak Black","spotify:album:7mkyc2BUahNfo0orKzqNGB","Wake Up in the Sky","1","1","204664","spotify:user:1245722571","2020-08-07T15:48:28Z"
"spotify:track:7KSSdFCBHCfq4KPzz78ghk","Heatin Up (feat. Gunna)","spotify:artist:5f7VJjfbwm532GiveGC0ZK, spotify:artist:2hlmm7s2ICUX0LVIhVFlZQ","Lil Baby, Gunna","spotify:album:1ynyQdPQiXdYJNQEDL1S3d","My Turn","1","2","177314","spotify:user:1245722571","2020-08-07T15:48:28Z"
"spotify:track:4sjiIpEv617LDXaidKioOI","223's (feat. 9lokknine)","spotify:artist:1cNDP5yjU5vjeR8qMf4grg, spotify:artist:0ceH34CATvfgphxnLRWFkm","YNW Melly, 9lokknine","spotify:album:7cekEHNPgpKwVd9kJE9G8F","223's (feat. 9lokknine)","1","1","176640","spotify:user:1245722571","2020-08-07T15:48:28Z"
"spotify:track:677KTHp39ZBJ9csDdgymI9","3 Headed Goat (feat. Lil Baby & Polo G)","spotify:artist:3hcs9uc56yIGFCSy9leWe7, spotify:artist:5f7VJjfbwm532GiveGC0ZK, spotify:artist:6AgTAQt8XS6jRWi4sX7w49","Lil Durk, Lil Baby, Polo G","spotify:album:7jyTznlK360v8ldMNfvt3Z","3 Headed Goat (feat. Lil Baby & Polo G)","1","1","169531","spotify:user:1245722571","2020-08-07T15:48:28Z"
"spotify:track:598yNsG1JFrGd4n2kMoz7F","Woah","spotify:artist:5f7VJjfbwm532GiveGC0ZK","Lil Baby","spotify:album:393l0NdTr8Rv0hybf4FTxy","Woah","1","1","183011","spotify:user:1245722571","2020-08-07T15:48:28Z"
"spotify:track:6fTt0CH2t0mdeB2N9XFG5r","Panini","spotify:artist:7jVv8c5Fj3E9VhNjxT4snq","Lil Nas X","spotify:album:4IRiXE5NROxknUSAUSjMoO","7 EP","1","2","114893","spotify:user:1245722571","2020-08-07T15:48:28Z"
"spotify:track:2u3EyuCqqV31woqGvO9LBz","Sum 2 Prove","spotify:artist:5f7VJjfbwm532GiveGC0ZK","Lil Baby","spotify:album:7KPtAktRGrVjy0QV3MXnZk","Sum 2 Prove","1","1","205760","spotify:user:1245722571","2020-08-07T15:48:28Z"
"spotify:track:2rMAtCaTj16NptyVfEIeAC","Cash Shit (feat. DaBaby)","spotify:artist:181bsRPaVXVlUKXrxwZfHK, spotify:artist:4r63FhuTkUYltbVAg5TQnk","Megan Thee Stallion, DaBaby","spotify:album:5WLquTz7nUnsHCj80b6wci","Fever","1","4","192539","spotify:user:1245722571","2020-08-07T15:48:28Z"
"spotify:track:6OaVWaGfhXn70ZJfdVcabn","NO BYSTANDERS","spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY","Travis Scott","spotify:album:41GuZcammIkupMPKH2OJ6I","ASTROWORLD","1","6","218283","spotify:user:1245722571","2020-08-07T15:48:28Z"
"spotify:track:4S8d14HvHb70ImctNgVzQQ","I Love It (& Lil Pump)","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:3wyVrVrFCkukjdVIdirGVY","Kanye West, Lil Pump","spotify:album:185Tm1g5U7eMOrm3m9SQUh","I Love It","1","1","127946","spotify:user:1245722571","2020-08-07T15:48:28Z"
"spotify:track:5N1o6d8zGcSZSeMFkOUQOk","Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign)","spotify:artist:181bsRPaVXVlUKXrxwZfHK, spotify:artist:7c0XG5cIJTrrAgEC3ULPiq, spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Megan Thee Stallion, Ty Dolla $ign, Nicki Minaj","spotify:album:2Xqs4kJBrZAHN1XVqy9QOK","Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign)","1","1","199427","spotify:user:1245722571","2020-08-07T15:48:28Z"
"spotify:track:2Jh3UqxnHJMyzMzku4uOtE","Feeling","spotify:artist:4MCBfE4596Uoi2O4DtmEMz","Juice WRLD","spotify:album:1GYVNOzwhx1nMcIJDogSNp","Death Race For Love","1","10","201920","spotify:user:1245722571","2020-08-07T15:48:28Z"
"spotify:track:4dVpf9jZjcORqGTLUaeYj9","Plain Jane","spotify:artist:5dHt1vcEm9qb8fCyLcB3HL","A$AP Ferg","spotify:album:0tQ7Iu6EicQTPyhYRNWjaT","Still Striving","1","8","173600","spotify:user:1245722571","2020-08-07T15:48:28Z"
"spotify:track:1e1JKLEDKP7hEQzJfNAgPl","Magnolia","spotify:artist:699OTQXzgjhIYAHMy9RyPD","Playboi Carti","spotify:album:4rJgzzfFHAVFhCSt2P4I3j","Playboi Carti","1","2","181812","spotify:user:1245722571","2020-08-07T15:48:28Z"
"spotify:track:40oKW22ZNNkEdZLJTScaQI","Roll In Peace (feat. XXXTENTACION)","spotify:artist:46SHBwWsqBkxI7EeeBEQG7, spotify:artist:15UsOTVnJzReFVN1VCnxy4","Kodak Black, XXXTENTACION","spotify:album:51wp3EOOp2mBIjhZjR7W0i","Project Baby 2","1","3","213132","spotify:user:1245722571","2020-08-07T15:48:28Z"
"spotify:track:6MdqqkQ8sSC0WB4i8PyRuQ","No Diggity","spotify:artist:2P3cjUru4H3fhSXXNxE9kA, spotify:artist:6DPYiyq5kWVQS4RGwxzPC7, spotify:artist:0VbIlorLz3I5SEtIsc5vAr","Blackstreet, Dr. Dre, Queen Pen","spotify:album:2zGZLQiFl9UubtrVmtIkbi","Another Level","1","3","304600","spotify:user:1245722571","2020-08-07T15:48:28Z"
"spotify:track:1kK6DwzyXJSp58u5HYWwuD","Go Loko (feat. Tyga, Jon Z)","spotify:artist:0A0FS04o6zMoto8OKPsDwY, spotify:artist:5LHRHt1k9lMyONurDHEdrp, spotify:artist:5bWUlnPx9OYKsLiUJrhCA1","YG, Tyga, Jon Z","spotify:album:5zuM1EG06X1J7VsIF1omRm","4REAL 4REAL","1","4","299226","spotify:user:1245722571","2020-08-07T15:48:28Z"
"spotify:track:4Km5HrUvYTaSUfiSGPJeQR","Bad and Boujee (feat. Lil Uzi Vert)","spotify:artist:6oMuImdp5ZcFhWP0ESe6mG, spotify:artist:4O15NlyKLIASxsJ0PrXPfz","Migos, Lil Uzi Vert","spotify:album:2AvupjUeMnSffKEV05x222","Culture","1","4","343150","spotify:user:1245722571","2020-08-07T15:48:28Z"
"spotify:track:0PG9fbaaHFHfre2gUVo7AN","Please Me","spotify:artist:4kYSro6naA4h99UJvo89HB, spotify:artist:0du5cEVh5yTK9QJze8zA0C","Cardi B, Bruno Mars","spotify:album:5a4sJJ3qjn6hqRsvm0Veso","Please Me","1","1","200889","spotify:user:1245722571","2020-08-07T15:48:28Z"
"spotify:track:10Igtw8bSDyyFs7KIsKngZ","Freaky Friday (feat. Chris Brown)","spotify:artist:1tqhsYv8yBBdwANFNzHtcr, spotify:artist:7bXgB6jMjp9ATFy66eO08Z","Lil Dicky, Chris Brown","spotify:album:1XbNDGybI1iPfeQNJEeUdn","Freaky Friday (feat. Chris Brown)","1","1","216631","spotify:user:1245722571","2020-08-07T15:48:28Z"
"spotify:track:5NQbUaeTEOGdD6hHcre0dZ","679 (feat. Remy Boyz)","spotify:artist:6PXS4YHDkKvl1wkIl4V8DL, spotify:artist:2s0yxtiHiyGe6CY4mbDYFi","Fetty Wap, Remy Boyz","spotify:album:0TyDTzG2zt2tg0wONT9wSU","679 (feat. Remy Boyz)","1","1","196693","spotify:user:1245722571","2020-08-07T15:48:28Z"
"spotify:track:0NTMtAO2BV4tnGvw9EgBVq","Bitch Better Have My Money","spotify:artist:5pKCCKE2ajJHZ9KAiaK11H","Rihanna","spotify:album:4S8F794ucXJcAtycwOZgR9","Bitch Better Have My Money","1","1","219305","spotify:user:1245722571","2020-08-07T15:48:28Z"
"spotify:track:2aIdVb8v9KTpEZnftkz2mD","Buy U a Drank (Shawty Snappin')","spotify:artist:3aQeKQSyrW4qWr35idm0cy, spotify:artist:23LbwefIODbyGdRbAz3urj","T-Pain, Yung Joc","spotify:album:44Z1ZEmOyois0QoAgfUxrD","Epiphany","1","12","227960","spotify:user:1245722571","2020-08-07T15:48:28Z"
"spotify:track:74lnM5V6ecvoTPV0fvptx9","Nuketown (feat. Juice WRLD)","spotify:artist:2rhFzFmezpnW82MNqEKVry, spotify:artist:4MCBfE4596Uoi2O4DtmEMz","Ski Mask The Slump God, Juice WRLD","spotify:album:0z0z4DcXhHiobX5ZKAw8Qn","STOKELEY","1","2","166400","spotify:user:1245722571","2020-08-07T15:48:28Z"
"spotify:track:7hav1MHURQf5SAoPk0egqh","Baby Pluto","spotify:artist:4O15NlyKLIASxsJ0PrXPfz","Lil Uzi Vert","spotify:album:7IyoGB8J31fvQDwGtHAq9m","Eternal Atake","1","1","210261","spotify:user:1245722571","2020-08-07T15:48:28Z"
"spotify:track:6vWEAOUSxohKxhp0K1BsxL","Mixed Personalities (feat. Kanye West)","spotify:artist:1cNDP5yjU5vjeR8qMf4grg, spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","YNW Melly, Kanye West","spotify:album:09b9NC1oQbYaHcacgXn66k","We All Shine","1","9","230400","spotify:user:1245722571","2020-08-07T15:48:28Z"
"spotify:track:6GSkLS2y4ZnnZsuRAj975K","Project Dreams","spotify:artist:64KEffDW9EtZ1y2vBYgq8T, spotify:artist:757aE44tKEUQEqRuT6GnEB","Marshmello, Roddy Ricch","spotify:album:4mKWtSdQVrmWzY0d3fLBTR","Project Dreams","1","1","167898","spotify:user:1245722571","2020-08-07T15:48:28Z"
"spotify:track:0B8QzDH7YWih85V5SEMnyJ","Money Longer","spotify:artist:4O15NlyKLIASxsJ0PrXPfz","Lil Uzi Vert","spotify:album:7mgdTKTCdfnLoa1HXHvLYM","Lil Uzi Vert vs. The World","1","3","198944","spotify:user:1245722571","2020-08-07T15:48:28Z"
"spotify:track:56AMYGJzxBO6p8v0wEe9de","Hot (Remix) [feat. Gunna and Travis Scott]","spotify:artist:50co4Is1HCEo8bhOyUWKpn, spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY, spotify:artist:2hlmm7s2ICUX0LVIhVFlZQ","Young Thug, Travis Scott, Gunna","spotify:album:7hXWMVDn9SVV7zNYiQGvWO","Hot (Remix) [feat. Gunna and Travis Scott]","1","1","279906","spotify:user:1245722571","2020-08-07T15:48:28Z"
"spotify:track:1GeNui6m825V8jP4uKiIaH","Bad Bad Bad (feat. Lil Baby)","spotify:artist:50co4Is1HCEo8bhOyUWKpn, spotify:artist:5f7VJjfbwm532GiveGC0ZK","Young Thug, Lil Baby","spotify:album:1bnHPO4dKK7IjvgrtVBcQh","So Much Fun","1","7","149040","spotify:user:1245722571","2020-08-07T15:48:28Z"
"spotify:track:6nO3tr47nr2P7f3hXb8JIo","Champion (feat. Travis Scott)","spotify:artist:7rkW85dBwwrJtlHRDkJDAC, spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY","NAV, Travis Scott","spotify:album:1hTrdWpdPEeXHQWc9GmpxZ","RECKLESS","1","5","195053","spotify:user:1245722571","2020-08-07T15:48:28Z"
"spotify:track:0PJIbOdMs3bd5AT8liULMQ","oui","spotify:artist:3KV3p5EY4AvKxOlhGHORLg","Jeremih","spotify:album:7DMyQuDPe8xzjC0UDSDa96","Late Nights: The Album","1","4","238320","spotify:user:1245722571","2020-08-07T15:48:28Z"
"spotify:track:7FYH5AW3bVfZHJIQpq3UOA","I Don't Fuck With You","spotify:artist:0c173mlxpT3dSFRgMO8XPh, spotify:artist:3crnzLy8R4lVwaigKEOz7V","Big Sean, E-40","spotify:album:1j2x7FJXTgUT0X5hZ8TDXE","Dark Sky Paradise","1","4","284386","spotify:user:1245722571","2020-08-07T15:48:28Z"
"spotify:track:22L7bfCiAkJo5xGSQgmiIO","All Of The Lights","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","spotify:album:20r762YmB5HeofjMCiPMLv","My Beautiful Dark Twisted Fantasy","1","5","299613","spotify:user:1245722571","2020-08-07T15:48:28Z"
"spotify:track:03tqyYWC9Um2ZqU0ZN849H","No Hands (feat. Roscoe Dash & Wale)","spotify:artist:6f4XkbvYlXMH0QgVRzW0sM, spotify:artist:0bfX8pF8kuHNCs57Ms4jZb, spotify:artist:67nwj3Y5sZQLl72VNUHEYE","Waka Flocka Flame, Roscoe Dash, Wale","spotify:album:6MQtWELG7aRX7CkAzQ6nLM","Flockaveli","1","5","263773","spotify:user:1245722571","2020-08-07T15:48:28Z"
"spotify:track:4LwU4Vp6od3Sb08CsP99GC","The Next Episode","spotify:artist:6DPYiyq5kWVQS4RGwxzPC7, spotify:artist:7hJcb9fa4alzcOq3EaNPoG","Dr. Dre, Snoop Dogg","spotify:album:7q2B4M5EiBkqrlsNW8lB7N","2001","1","11","161506","spotify:user:1245722571","2020-08-07T15:48:28Z"
"spotify:track:6MF4tRr5lU8qok8IKaFOBE","Under The Sun (with J. Cole & Lute feat. DaBaby)","spotify:artist:1iNqsUDUraNWrj00bqssQG, spotify:artist:6l3HvQ5sa6mXTsMTB19rO5, spotify:artist:75WcpJKWXBV3o3cfluWapK, spotify:artist:4r63FhuTkUYltbVAg5TQnk","Dreamville, J. Cole, Lute, DaBaby","spotify:album:2n3quCZ0anEa46j2IveacI","Revenge Of The Dreamers III","1","1","202040","spotify:user:1245722571","2020-08-07T15:48:28Z"
"spotify:track:343YBumqHu19cGoGARUTsd","Fake Love","spotify:artist:3TVXtAsR1Inumwj472S9r4","Drake","spotify:album:1lXY618HWkwYKJWBRYR4MK","More Life","1","20","210937","spotify:user:1245722571","2020-08-07T15:48:28Z"
"spotify:track:4jTiyLlOJVJj3mCr7yfPQD","This Could Be Us","spotify:artist:7iZtZyCzp3LItcw1wtPI3D","Rae Sremmurd","spotify:album:6eDx949ONWDCN0O22wFZf7","SremmLife","1","5","206306","spotify:user:1245722571","2020-08-07T15:48:28Z"
"spotify:track:2qOm7ukLyHUXWyR4ZWLwxA","It Was A Good Day","spotify:artist:3Mcii5XWf6E0lrY3Uky4cA","Ice Cube","spotify:album:71HM1CMYWeZzws8pyiEn46","The Predator","1","7","260000","spotify:user:1245722571","2020-08-07T15:48:28Z"
"spotify:track:341lTIxmhybbQsgydwJiFx","Stuntin' On You (feat. DaBaby)","spotify:artist:1MXZ0hsGic96dWRDKwAwdr, spotify:artist:4r63FhuTkUYltbVAg5TQnk","Tyla Yaweh, DaBaby","spotify:album:0ntJqUFZt7XQmRycj6typz","Stuntin' On You (feat. DaBaby)","1","1","141122","spotify:user:1245722571","2020-08-07T15:48:28Z"
"spotify:track:5fHrHoJKfCgBd35zwIBmUK","D4L","spotify:artist:1RyvyyTE3xzB2ZywiAwp0i, spotify:artist:3TVXtAsR1Inumwj472S9r4, spotify:artist:50co4Is1HCEo8bhOyUWKpn","Future, Drake, Young Thug","spotify:album:6OQ9gBfg5EXeNAEwGSs6jK","Dark Lane Demo Tapes","1","9","189176","spotify:user:1245722571","2020-08-07T15:48:28Z"
"spotify:track:6CUP2khYzdphXebxVTfPE3","Lo Mein","spotify:artist:4O15NlyKLIASxsJ0PrXPfz","Lil Uzi Vert","spotify:album:7IyoGB8J31fvQDwGtHAq9m","Eternal Atake","1","2","195299","spotify:user:1245722571","2020-08-07T15:48:28Z"
"spotify:track:3tDqEKKUs6gf8zMvSuLyLA","Commercial (feat. Lil Uzi Vert)","spotify:artist:5f7VJjfbwm532GiveGC0ZK, spotify:artist:4O15NlyKLIASxsJ0PrXPfz","Lil Baby, Lil Uzi Vert","spotify:album:1ynyQdPQiXdYJNQEDL1S3d","My Turn","1","9","214214","spotify:user:1245722571","2020-08-07T15:48:28Z"
"spotify:track:00ko9WaS4jOX1kEk3gvHjf","Hot Shower","spotify:artist:1anyVhU62p31KFi8MEzkbf, spotify:artist:5SyGEPymt1G2uto47tVWvZ, spotify:artist:4r63FhuTkUYltbVAg5TQnk","Chance the Rapper, MadeinTYO, DaBaby","spotify:album:7bgi7zCoDsZdlLKPonHZqP","The Big Day","1","4","225923","spotify:user:1245722571","2020-08-07T15:48:28Z"
"spotify:track:5rU6kDNXZLXIinFezpbWbO","Tap (feat. Meek Mill)","spotify:artist:7rkW85dBwwrJtlHRDkJDAC, spotify:artist:20sxb77xiYeusSH8cVdatc","NAV, Meek Mill","spotify:album:31lHUoHC3P6BRFzKYLyRJO","Bad Habits (Deluxe)","1","4","148278","spotify:user:1245722571","2020-08-07T15:48:28Z"
"spotify:track:59J5nzL1KniFHnU120dQzt","wokeuplikethis*","spotify:artist:699OTQXzgjhIYAHMy9RyPD, spotify:artist:4O15NlyKLIASxsJ0PrXPfz","Playboi Carti, Lil Uzi Vert","spotify:album:4rJgzzfFHAVFhCSt2P4I3j","Playboi Carti","1","4","235535","spotify:user:1245722571","2020-08-07T15:48:28Z"
"spotify:track:3WyRgi8CzQnhzO0xw79tTS","Goin Baby","spotify:artist:4r63FhuTkUYltbVAg5TQnk","DaBaby","spotify:album:0O1PJ0t69iTO5yWrIeIga0","Baby On Baby","1","3","141826","spotify:user:1245722571","2020-08-07T15:48:28Z"
"spotify:track:14mHfNsSHN0FbLftyjrV9g","Leave Me Alone","spotify:artist:2HUwZ0kumzCSlhFcjFZfpp","Flipp Dinero","spotify:album:4TUZUtCiZB4PYIoX20bOeX","Leave Me Alone","1","1","195637","spotify:user:1245722571","2020-08-07T15:48:28Z"
"spotify:track:643PW82aBMUa1FiWi5VQY7","Babushka Boi","spotify:artist:13ubrt8QOOCPljQ2FL1Kca","A$AP Rocky","spotify:album:3zOkSAbg9o7gQ3yXtZhx5v","Babushka Boi","1","1","187105","spotify:user:1245722571","2020-08-07T15:48:28Z"
"spotify:track:5A6OHHy73AR5tLxgTc98zz","Black and Yellow","spotify:artist:137W8MRPWKqSmrBGDBFSop","Wiz Khalifa","spotify:album:6ZOXiVL8rmk2ATHJiFJhiD","Rolling Papers","1","3","217666","spotify:user:1245722571","2020-08-07T15:48:28Z"
